name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago,United States",8/18/2022,84.7,63.8,75.1,83.2,63.8,74.8,57,56.2,0,0,0,,0,0,20.8,12.7,243,1015.6,37.6,9.9,150.5,8,8,,2022-08-18T06:01:47,2022-08-18T19:46:14,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/19/2022,85.3,68.9,78,84.5,68.9,77.9,59,53.5,0,0,0,,0,0,28.1,14.1,195.5,1013.2,55.6,9.9,154.5,8.3,8,,2022-08-19T06:02:50,2022-08-19T19:44:44,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/20/2022,77.8,67.3,72.4,77.8,67.3,72.4,64.2,75.9,0.574,100,58.33,rain,0,0,24.6,14,202.2,1013.6,87.8,9.1,63.8,3.4,2,,2022-08-20T06:03:52,2022-08-20T19:43:13,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/21/2022,79.5,68.8,73.1,79.5,68.8,73.1,65,76.4,0.297,100,12.5,rain,0,0,20.8,14.1,17.3,1014.2,72.3,8.4,96.4,4.9,4,,2022-08-21T06:04:54,2022-08-21T19:41:41,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/22/2022,82.1,65.2,73.7,81.9,65.2,73.8,60.6,65.7,0,0,0,,0,0,,11,31.3,1016.2,33.1,9.9,146.5,8,8,,2022-08-22T06:05:56,2022-08-22T19:40:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/23/2022,84,64.9,75.2,83.3,64.9,75,57.6,56.6,0,0,0,,0,0,,8.1,0.8,1015.3,46.4,9.9,155,8.5,8,,2022-08-23T06:06:58,2022-08-23T19:38:35,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/24/2022,84.9,67.4,77.1,84.4,67.4,77,58.3,53.7,0,0,0,,0,0,,11.2,243.9,1016.7,28.1,9.9,101.1,5.2,4,,2022-08-24T06:08:00,2022-08-24T19:37:01,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago,United States",8/25/2022,81.2,68.2,74,83.6,68.2,74.3,64.3,72,0.241,100,25,rain,0,0,23,11.6,233.1,1014.8,86.9,9.4,52.3,2.6,1,,2022-08-25T06:09:03,2022-08-25T19:35:26,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/26/2022,78.1,67.4,72.5,78.1,67.4,72.5,61.9,70.2,0,0,0,,0,0,17.2,12.3,25.9,1017.1,65.8,9.9,171.2,8.6,9,,2022-08-26T06:10:05,2022-08-26T19:33:50,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/27/2022,82.4,62.4,72.7,83.1,62.4,72.9,59.9,65.9,0,0,0,,0,0,,10.3,102.5,1016.5,44.7,9.9,179.8,8.5,9,,2022-08-27T06:11:07,2022-08-27T19:32:13,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago,United States",8/28/2022,89.9,70.6,79.9,94.5,70.6,82.2,66.3,63.9,0.078,100,16.67,rain,0,0,32.2,16.3,186.9,1010.4,68.9,9.7,53.9,1.2,1,,2022-08-28T06:12:09,2022-08-28T19:30:36,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/29/2022,85.4,71.9,78,92.4,71.9,79.3,68.2,72.2,0.328,100,16.67,rain,0,0,34.4,15,222.1,1009.4,61.4,9.7,96.3,4.7,4,,2022-08-29T06:13:11,2022-08-29T19:28:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/30/2022,80.4,68.2,74.8,80.2,68.2,74.8,56.5,54.3,0.088,100,4.17,rain,0,0,32.1,18.2,282.5,1013.1,25.5,9.9,120.6,6.1,5,,2022-08-30T06:14:13,2022-08-30T19:27:19,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago,United States",8/31/2022,85.5,63.4,75.2,84.8,63.4,75,56.9,54.7,0,0,0,,0,0,23.2,14.4,276,1015.7,9.1,9.9,100.8,4.9,4,,2022-08-31T06:15:15,2022-08-31T19:25:40,0.09,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
